"","region","supplysector","subsector","stub.technology","year","capacity.factor"
"484","NY","intermediate generation","solar","PV_int",2040,0.176
"485","OH","intermediate generation","solar","PV_int",2040,0.1663
"486","OK","intermediate generation","solar","PV_int",2040,0.2151
"487","OR","intermediate generation","solar","PV_int",2040,0.2249
"488","PA","intermediate generation","solar","PV_int",2040,0.176
"489","RI","intermediate generation","solar","PV_int",2040,0.176
"490","SC","intermediate generation","solar","PV_int",2040,0.1956
"491","SD","intermediate generation","solar","PV_int",2040,0.2054
"492","TN","intermediate generation","solar","PV_int",2040,0.1956
"493","TX","intermediate generation","solar","PV_int",2040,0.2151
"494","UT","intermediate generation","solar","PV_int",2040,0.2445
"495","VA","intermediate generation","solar","PV_int",2040,0.1956
"496","VT","intermediate generation","solar","PV_int",2040,0.176
"497","WA","intermediate generation","solar","PV_int",2040,0.1956
"498","WI","intermediate generation","solar","PV_int",2040,0.176
"499","WV","intermediate generation","solar","PV_int",2040,0.1663
"500","WY","intermediate generation","solar","PV_int",2040,0.2249
"501","AK","intermediate generation","solar","PV_int",2045,0.1663
"502","AL","intermediate generation","solar","PV_int",2045,0.1956
"503","AR","intermediate generation","solar","PV_int",2045,0.2054
"504","AZ","intermediate generation","solar","PV_int",2045,0.2543
"505","CA","intermediate generation","solar","PV_int",2045,0.2445
"506","CO","intermediate generation","solar","PV_int",2045,0.2543
"507","CT","intermediate generation","solar","PV_int",2045,0.176
"508","DE","intermediate generation","solar","PV_int",2045,0.1858
"509","FL","intermediate generation","solar","PV_int",2045,0.2054
"510","GA","intermediate generation","solar","PV_int",2045,0.1956
"511","HI","intermediate generation","solar","PV_int",2045,0.2543
"512","IA","intermediate generation","solar","PV_int",2045,0.1956
"513","ID","intermediate generation","solar","PV_int",2045,0.2151
"514","IL","intermediate generation","solar","PV_int",2045,0.1858
"515","IN","intermediate generation","solar","PV_int",2045,0.176
"516","KS","intermediate generation","solar","PV_int",2045,0.2347
"517","KY","intermediate generation","solar","PV_int",2045,0.1858
"518","LA","intermediate generation","solar","PV_int",2045,0.1956
"519","MA","intermediate generation","solar","PV_int",2045,0.176
"520","MD","intermediate generation","solar","PV_int",2045,0.176
"521","ME","intermediate generation","solar","PV_int",2045,0.1858
"522","MI","intermediate generation","solar","PV_int",2045,0.1663
"523","MN","intermediate generation","solar","PV_int",2045,0.1858
"524","MO","intermediate generation","solar","PV_int",2045,0.1858
"525","MS","intermediate generation","solar","PV_int",2045,0.1956
"526","MT","intermediate generation","solar","PV_int",2045,0.2054
"527","NC","intermediate generation","solar","PV_int",2045,0.2054
"528","ND","intermediate generation","solar","PV_int",2045,0.1956
"529","NE","intermediate generation","solar","PV_int",2045,0.2151
"530","NH","intermediate generation","solar","PV_int",2045,0.176
"531","NJ","intermediate generation","solar","PV_int",2045,0.1956
"532","NM","intermediate generation","solar","PV_int",2045,0.2543
"533","NV","intermediate generation","solar","PV_int",2045,0.2543
"534","NY","intermediate generation","solar","PV_int",2045,0.176
"535","OH","intermediate generation","solar","PV_int",2045,0.1663
"536","OK","intermediate generation","solar","PV_int",2045,0.2151
"537","OR","intermediate generation","solar","PV_int",2045,0.2249
"538","PA","intermediate generation","solar","PV_int",2045,0.176
"539","RI","intermediate generation","solar","PV_int",2045,0.176
"540","SC","intermediate generation","solar","PV_int",2045,0.1956
"541","SD","intermediate generation","solar","PV_int",2045,0.2054
"542","TN","intermediate generation","solar","PV_int",2045,0.1956
"543","TX","intermediate generation","solar","PV_int",2045,0.2151
"544","UT","intermediate generation","solar","PV_int",2045,0.2445
"545","VA","intermediate generation","solar","PV_int",2045,0.1956
"546","VT","intermediate generation","solar","PV_int",2045,0.176
"547","WA","intermediate generation","solar","PV_int",2045,0.1956
"548","WI","intermediate generation","solar","PV_int",2045,0.176
"549","WV","intermediate generation","solar","PV_int",2045,0.1663
"550","WY","intermediate generation","solar","PV_int",2045,0.2249
"551","AK","intermediate generation","solar","PV_int",2050,0.1663
"552","AL","intermediate generation","solar","PV_int",2050,0.1956
"553","AR","intermediate generation","solar","PV_int",2050,0.2054
"554","AZ","intermediate generation","solar","PV_int",2050,0.2543
"555","CA","intermediate generation","solar","PV_int",2050,0.2445
"556","CO","intermediate generation","solar","PV_int",2050,0.2543
"557","CT","intermediate generation","solar","PV_int",2050,0.176
"558","DE","intermediate generation","solar","PV_int",2050,0.1858
"559","FL","intermediate generation","solar","PV_int",2050,0.2054
"560","GA","intermediate generation","solar","PV_int",2050,0.1956
"561","HI","intermediate generation","solar","PV_int",2050,0.2543
"562","IA","intermediate generation","solar","PV_int",2050,0.1956
"563","ID","intermediate generation","solar","PV_int",2050,0.2151
"564","IL","intermediate generation","solar","PV_int",2050,0.1858
"565","IN","intermediate generation","solar","PV_int",2050,0.176
"566","KS","intermediate generation","solar","PV_int",2050,0.2347
"567","KY","intermediate generation","solar","PV_int",2050,0.1858
"568","LA","intermediate generation","solar","PV_int",2050,0.1956
"569","MA","intermediate generation","solar","PV_int",2050,0.176
"570","MD","intermediate generation","solar","PV_int",2050,0.176
"571","ME","intermediate generation","solar","PV_int",2050,0.1858
"572","MI","intermediate generation","solar","PV_int",2050,0.1663
"573","MN","intermediate generation","solar","PV_int",2050,0.1858
"574","MO","intermediate generation","solar","PV_int",2050,0.1858
"575","MS","intermediate generation","solar","PV_int",2050,0.1956
"576","MT","intermediate generation","solar","PV_int",2050,0.2054
"577","NC","intermediate generation","solar","PV_int",2050,0.2054
"578","ND","intermediate generation","solar","PV_int",2050,0.1956
"579","NE","intermediate generation","solar","PV_int",2050,0.2151
"580","NH","intermediate generation","solar","PV_int",2050,0.176
"581","NJ","intermediate generation","solar","PV_int",2050,0.1956
"582","NM","intermediate generation","solar","PV_int",2050,0.2543
"583","NV","intermediate generation","solar","PV_int",2050,0.2543
"584","NY","intermediate generation","solar","PV_int",2050,0.176
"585","OH","intermediate generation","solar","PV_int",2050,0.1663
"586","OK","intermediate generation","solar","PV_int",2050,0.2151
"587","OR","intermediate generation","solar","PV_int",2050,0.2249
"588","PA","intermediate generation","solar","PV_int",2050,0.176
"589","RI","intermediate generation","solar","PV_int",2050,0.176
"590","SC","intermediate generation","solar","PV_int",2050,0.1956
"591","SD","intermediate generation","solar","PV_int",2050,0.2054
"592","TN","intermediate generation","solar","PV_int",2050,0.1956
"593","TX","intermediate generation","solar","PV_int",2050,0.2151
"594","UT","intermediate generation","solar","PV_int",2050,0.2445
"595","VA","intermediate generation","solar","PV_int",2050,0.1956
"596","VT","intermediate generation","solar","PV_int",2050,0.176
"597","WA","intermediate generation","solar","PV_int",2050,0.1956
"598","WI","intermediate generation","solar","PV_int",2050,0.176
"599","WV","intermediate generation","solar","PV_int",2050,0.1663
"600","WY","intermediate generation","solar","PV_int",2050,0.2249
"601","AK","intermediate generation","solar","PV_int",2055,0.1663
"602","AL","intermediate generation","solar","PV_int",2055,0.1956
"603","AR","intermediate generation","solar","PV_int",2055,0.2054
"604","AZ","intermediate generation","solar","PV_int",2055,0.2543
"605","CA","intermediate generation","solar","PV_int",2055,0.2445
"606","CO","intermediate generation","solar","PV_int",2055,0.2543
"607","CT","intermediate generation","solar","PV_int",2055,0.176
"608","DE","intermediate generation","solar","PV_int",2055,0.1858
"609","FL","intermediate generation","solar","PV_int",2055,0.2054
"610","GA","intermediate generation","solar","PV_int",2055,0.1956
"611","HI","intermediate generation","solar","PV_int",2055,0.2543
"612","IA","intermediate generation","solar","PV_int",2055,0.1956
"613","ID","intermediate generation","solar","PV_int",2055,0.2151
"614","IL","intermediate generation","solar","PV_int",2055,0.1858
"615","IN","intermediate generation","solar","PV_int",2055,0.176
"616","KS","intermediate generation","solar","PV_int",2055,0.2347
"617","KY","intermediate generation","solar","PV_int",2055,0.1858
"618","LA","intermediate generation","solar","PV_int",2055,0.1956
"619","MA","intermediate generation","solar","PV_int",2055,0.176
"620","MD","intermediate generation","solar","PV_int",2055,0.176
"621","ME","intermediate generation","solar","PV_int",2055,0.1858
"622","MI","intermediate generation","solar","PV_int",2055,0.1663
"623","MN","intermediate generation","solar","PV_int",2055,0.1858
"624","MO","intermediate generation","solar","PV_int",2055,0.1858
"625","MS","intermediate generation","solar","PV_int",2055,0.1956
"626","MT","intermediate generation","solar","PV_int",2055,0.2054
"627","NC","intermediate generation","solar","PV_int",2055,0.2054
"628","ND","intermediate generation","solar","PV_int",2055,0.1956
"629","NE","intermediate generation","solar","PV_int",2055,0.2151
"630","NH","intermediate generation","solar","PV_int",2055,0.176
"631","NJ","intermediate generation","solar","PV_int",2055,0.1956
"632","NM","intermediate generation","solar","PV_int",2055,0.2543
"633","NV","intermediate generation","solar","PV_int",2055,0.2543
"634","NY","intermediate generation","solar","PV_int",2055,0.176
"635","OH","intermediate generation","solar","PV_int",2055,0.1663
"636","OK","intermediate generation","solar","PV_int",2055,0.2151
"637","OR","intermediate generation","solar","PV_int",2055,0.2249
"638","PA","intermediate generation","solar","PV_int",2055,0.176
"639","RI","intermediate generation","solar","PV_int",2055,0.176
"640","SC","intermediate generation","solar","PV_int",2055,0.1956
"641","SD","intermediate generation","solar","PV_int",2055,0.2054
"642","TN","intermediate generation","solar","PV_int",2055,0.1956
"643","TX","intermediate generation","solar","PV_int",2055,0.2151
"644","UT","intermediate generation","solar","PV_int",2055,0.2445
"645","VA","intermediate generation","solar","PV_int",2055,0.1956
"646","VT","intermediate generation","solar","PV_int",2055,0.176
"647","WA","intermediate generation","solar","PV_int",2055,0.1956
"648","WI","intermediate generation","solar","PV_int",2055,0.176
"649","WV","intermediate generation","solar","PV_int",2055,0.1663
"650","WY","intermediate generation","solar","PV_int",2055,0.2249
"651","AK","intermediate generation","solar","PV_int",2060,0.1663
"652","AL","intermediate generation","solar","PV_int",2060,0.1956
"653","AR","intermediate generation","solar","PV_int",2060,0.2054
"654","AZ","intermediate generation","solar","PV_int",2060,0.2543
"655","CA","intermediate generation","solar","PV_int",2060,0.2445
"656","CO","intermediate generation","solar","PV_int",2060,0.2543
"657","CT","intermediate generation","solar","PV_int",2060,0.176
"658","DE","intermediate generation","solar","PV_int",2060,0.1858
"659","FL","intermediate generation","solar","PV_int",2060,0.2054
"660","GA","intermediate generation","solar","PV_int",2060,0.1956
"661","HI","intermediate generation","solar","PV_int",2060,0.2543
"662","IA","intermediate generation","solar","PV_int",2060,0.1956
"663","ID","intermediate generation","solar","PV_int",2060,0.2151
"664","IL","intermediate generation","solar","PV_int",2060,0.1858
"665","IN","intermediate generation","solar","PV_int",2060,0.176
"666","KS","intermediate generation","solar","PV_int",2060,0.2347
"667","KY","intermediate generation","solar","PV_int",2060,0.1858
"668","LA","intermediate generation","solar","PV_int",2060,0.1956
"669","MA","intermediate generation","solar","PV_int",2060,0.176
"670","MD","intermediate generation","solar","PV_int",2060,0.176
"671","ME","intermediate generation","solar","PV_int",2060,0.1858
"672","MI","intermediate generation","solar","PV_int",2060,0.1663
"673","MN","intermediate generation","solar","PV_int",2060,0.1858
"674","MO","intermediate generation","solar","PV_int",2060,0.1858
"675","MS","intermediate generation","solar","PV_int",2060,0.1956
"676","MT","intermediate generation","solar","PV_int",2060,0.2054
"677","NC","intermediate generation","solar","PV_int",2060,0.2054
"678","ND","intermediate generation","solar","PV_int",2060,0.1956
"679","NE","intermediate generation","solar","PV_int",2060,0.2151
"680","NH","intermediate generation","solar","PV_int",2060,0.176
"681","NJ","intermediate generation","solar","PV_int",2060,0.1956
"682","NM","intermediate generation","solar","PV_int",2060,0.2543
"683","NV","intermediate generation","solar","PV_int",2060,0.2543
"684","NY","intermediate generation","solar","PV_int",2060,0.176
"685","OH","intermediate generation","solar","PV_int",2060,0.1663
