"","region","supplysector","subsector0","subsector","year","lifetime","steepness","half.life","stub.technology"
"1132","IL","base load generation","coal","coal_base_conv pul 1991-1995",2015,57,0.3,50,"coal (conv pul) (dry cooling)"
"1133","IL","intermediate generation","coal","coal_int_conv pul 1991-1995",2015,57,0.3,50,"coal (conv pul) (once through)"
"1134","IL","intermediate generation","coal","coal_int_conv pul 1991-1995",2015,57,0.3,50,"coal (conv pul) (recirculating)"
"1135","IL","intermediate generation","coal","coal_int_conv pul 1991-1995",2015,57,0.3,50,"coal (conv pul) (cooling pond)"
"1136","IL","intermediate generation","coal","coal_int_conv pul 1991-1995",2015,57,0.3,50,"coal (conv pul) (dry cooling)"
"1137","IL","base load generation","coal","coal_base_conv pul 1996-2000",2015,62,0.3,54,"coal (conv pul) (once through)"
"1138","IL","base load generation","coal","coal_base_conv pul 1996-2000",2015,62,0.3,54,"coal (conv pul) (recirculating)"
"1139","IL","base load generation","coal","coal_base_conv pul 1996-2000",2015,62,0.3,54,"coal (conv pul) (cooling pond)"
"1140","IL","base load generation","coal","coal_base_conv pul 1996-2000",2015,62,0.3,54,"coal (conv pul) (dry cooling)"
"1141","IL","intermediate generation","coal","coal_int_conv pul 1996-2000",2015,62,0.3,54,"coal (conv pul) (once through)"
"1142","IL","intermediate generation","coal","coal_int_conv pul 1996-2000",2015,62,0.3,54,"coal (conv pul) (recirculating)"
"1143","IL","intermediate generation","coal","coal_int_conv pul 1996-2000",2015,62,0.3,54,"coal (conv pul) (cooling pond)"
"1144","IL","intermediate generation","coal","coal_int_conv pul 1996-2000",2015,62,0.3,54,"coal (conv pul) (dry cooling)"
"1145","IL","base load generation","coal","coal_base_conv pul 2001-2005",2015,70,0.3,61,"coal (conv pul) (once through)"
"1146","IL","base load generation","coal","coal_base_conv pul 2001-2005",2015,70,0.3,61,"coal (conv pul) (recirculating)"
"1147","IL","base load generation","coal","coal_base_conv pul 2001-2005",2015,70,0.3,61,"coal (conv pul) (cooling pond)"
"1148","IL","base load generation","coal","coal_base_conv pul 2001-2005",2015,70,0.3,61,"coal (conv pul) (dry cooling)"
"1149","IL","intermediate generation","coal","coal_int_conv pul 2001-2005",2015,70,0.3,61,"coal (conv pul) (once through)"
"1150","IL","intermediate generation","coal","coal_int_conv pul 2001-2005",2015,70,0.3,61,"coal (conv pul) (recirculating)"
"1151","IL","intermediate generation","coal","coal_int_conv pul 2001-2005",2015,70,0.3,61,"coal (conv pul) (cooling pond)"
"1152","IL","intermediate generation","coal","coal_int_conv pul 2001-2005",2015,70,0.3,61,"coal (conv pul) (dry cooling)"
"1153","IL","base load generation","coal","coal_base_conv pul 2006-2010",2015,74,0.3,65,"coal (conv pul) (once through)"
"1154","IL","base load generation","coal","coal_base_conv pul 2006-2010",2015,74,0.3,65,"coal (conv pul) (recirculating)"
"1155","IL","base load generation","coal","coal_base_conv pul 2006-2010",2015,74,0.3,65,"coal (conv pul) (cooling pond)"
"1156","IL","base load generation","coal","coal_base_conv pul 2006-2010",2015,74,0.3,65,"coal (conv pul) (dry cooling)"
"1157","IL","intermediate generation","coal","coal_int_conv pul 2006-2010",2015,74,0.3,65,"coal (conv pul) (once through)"
"1158","IL","intermediate generation","coal","coal_int_conv pul 2006-2010",2015,74,0.3,65,"coal (conv pul) (recirculating)"
"1159","IL","intermediate generation","coal","coal_int_conv pul 2006-2010",2015,74,0.3,65,"coal (conv pul) (cooling pond)"
"1160","IL","intermediate generation","coal","coal_int_conv pul 2006-2010",2015,74,0.3,65,"coal (conv pul) (dry cooling)"
"1161","IL","base load generation","coal","coal_base_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (once through)"
"1162","IL","base load generation","coal","coal_base_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (recirculating)"
"1163","IL","base load generation","coal","coal_base_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (cooling pond)"
"1164","IL","base load generation","coal","coal_base_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (dry cooling)"
"1165","IL","intermediate generation","coal","coal_int_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (once through)"
"1166","IL","intermediate generation","coal","coal_int_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (recirculating)"
"1167","IL","intermediate generation","coal","coal_int_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (cooling pond)"
"1168","IL","intermediate generation","coal","coal_int_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (dry cooling)"
"1169","IL","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"1170","IL","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"1171","IL","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"1172","IL","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"1173","IL","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"1174","IL","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"1175","IL","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"1176","IL","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"1177","IL","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"1178","IL","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"1179","IL","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"1180","IL","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"1181","IL","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"1182","IL","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"1183","IL","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"1184","IL","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"1185","IL","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"1186","IL","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"1187","IL","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"1188","IL","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"1189","IL","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"1190","IL","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"1191","IL","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"1192","IL","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"1193","IL","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"1194","IL","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"1195","IL","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"1196","IL","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"1197","IL","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"1198","IL","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"1199","IL","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"1200","IL","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"1201","IN","base load generation","coal","coal_base_conv pul 1951-1955",2015,20,0.3,18,"coal (conv pul) (once through)"
"1202","IN","base load generation","coal","coal_base_conv pul 1951-1955",2015,20,0.3,18,"coal (conv pul) (recirculating)"
"1203","IN","base load generation","coal","coal_base_conv pul 1951-1955",2015,20,0.3,18,"coal (conv pul) (cooling pond)"
"1204","IN","base load generation","coal","coal_base_conv pul 1951-1955",2015,20,0.3,18,"coal (conv pul) (dry cooling)"
"1205","IN","intermediate generation","coal","coal_int_conv pul 1951-1955",2015,20,0.3,18,"coal (conv pul) (once through)"
"1206","IN","intermediate generation","coal","coal_int_conv pul 1951-1955",2015,20,0.3,18,"coal (conv pul) (recirculating)"
"1207","IN","intermediate generation","coal","coal_int_conv pul 1951-1955",2015,20,0.3,18,"coal (conv pul) (cooling pond)"
"1208","IN","intermediate generation","coal","coal_int_conv pul 1951-1955",2015,20,0.3,18,"coal (conv pul) (dry cooling)"
"1209","IN","base load generation","coal","coal_base_conv pul 1956-1960",2015,18,0.3,16,"coal (conv pul) (once through)"
"1210","IN","base load generation","coal","coal_base_conv pul 1956-1960",2015,18,0.3,16,"coal (conv pul) (recirculating)"
"1211","IN","base load generation","coal","coal_base_conv pul 1956-1960",2015,18,0.3,16,"coal (conv pul) (cooling pond)"
"1212","IN","base load generation","coal","coal_base_conv pul 1956-1960",2015,18,0.3,16,"coal (conv pul) (dry cooling)"
"1213","IN","intermediate generation","coal","coal_int_conv pul 1956-1960",2015,18,0.3,16,"coal (conv pul) (once through)"
"1214","IN","intermediate generation","coal","coal_int_conv pul 1956-1960",2015,18,0.3,16,"coal (conv pul) (recirculating)"
"1215","IN","intermediate generation","coal","coal_int_conv pul 1956-1960",2015,18,0.3,16,"coal (conv pul) (cooling pond)"
"1216","IN","intermediate generation","coal","coal_int_conv pul 1956-1960",2015,18,0.3,16,"coal (conv pul) (dry cooling)"
"1217","IN","base load generation","coal","coal_base_conv pul 1961-1965",2015,23,0.3,20,"coal (conv pul) (once through)"
"1218","IN","base load generation","coal","coal_base_conv pul 1961-1965",2015,23,0.3,20,"coal (conv pul) (recirculating)"
"1219","IN","base load generation","coal","coal_base_conv pul 1961-1965",2015,23,0.3,20,"coal (conv pul) (cooling pond)"
"1220","IN","base load generation","coal","coal_base_conv pul 1961-1965",2015,23,0.3,20,"coal (conv pul) (dry cooling)"
"1221","IN","intermediate generation","coal","coal_int_conv pul 1961-1965",2015,23,0.3,20,"coal (conv pul) (once through)"
"1222","IN","intermediate generation","coal","coal_int_conv pul 1961-1965",2015,23,0.3,20,"coal (conv pul) (recirculating)"
"1223","IN","intermediate generation","coal","coal_int_conv pul 1961-1965",2015,23,0.3,20,"coal (conv pul) (cooling pond)"
"1224","IN","intermediate generation","coal","coal_int_conv pul 1961-1965",2015,23,0.3,20,"coal (conv pul) (dry cooling)"
"1225","IN","base load generation","coal","coal_base_conv pul 1966-1970",2015,33,0.3,29,"coal (conv pul) (once through)"
"1226","IN","base load generation","coal","coal_base_conv pul 1966-1970",2015,33,0.3,29,"coal (conv pul) (recirculating)"
"1227","IN","base load generation","coal","coal_base_conv pul 1966-1970",2015,33,0.3,29,"coal (conv pul) (cooling pond)"
"1228","IN","base load generation","coal","coal_base_conv pul 1966-1970",2015,33,0.3,29,"coal (conv pul) (dry cooling)"
"1229","IN","intermediate generation","coal","coal_int_conv pul 1966-1970",2015,33,0.3,29,"coal (conv pul) (once through)"
"1230","IN","intermediate generation","coal","coal_int_conv pul 1966-1970",2015,33,0.3,29,"coal (conv pul) (recirculating)"
"1231","IN","intermediate generation","coal","coal_int_conv pul 1966-1970",2015,33,0.3,29,"coal (conv pul) (cooling pond)"
"1232","IN","intermediate generation","coal","coal_int_conv pul 1966-1970",2015,33,0.3,29,"coal (conv pul) (dry cooling)"
"1233","IN","base load generation","coal","coal_base_conv pul 1971-1975",2015,39,0.3,34,"coal (conv pul) (once through)"
"1234","IN","base load generation","coal","coal_base_conv pul 1971-1975",2015,39,0.3,34,"coal (conv pul) (recirculating)"
"1235","IN","base load generation","coal","coal_base_conv pul 1971-1975",2015,39,0.3,34,"coal (conv pul) (cooling pond)"
"1236","IN","base load generation","coal","coal_base_conv pul 1971-1975",2015,39,0.3,34,"coal (conv pul) (dry cooling)"
"1237","IN","intermediate generation","coal","coal_int_conv pul 1971-1975",2015,39,0.3,34,"coal (conv pul) (once through)"
"1238","IN","intermediate generation","coal","coal_int_conv pul 1971-1975",2015,39,0.3,34,"coal (conv pul) (recirculating)"
"1239","IN","intermediate generation","coal","coal_int_conv pul 1971-1975",2015,39,0.3,34,"coal (conv pul) (cooling pond)"
"1240","IN","intermediate generation","coal","coal_int_conv pul 1971-1975",2015,39,0.3,34,"coal (conv pul) (dry cooling)"
"1241","IN","base load generation","coal","coal_base_conv pul 1976-1980",2015,40,0.3,35,"coal (conv pul) (once through)"
"1242","IN","base load generation","coal","coal_base_conv pul 1976-1980",2015,40,0.3,35,"coal (conv pul) (recirculating)"
"1243","IN","base load generation","coal","coal_base_conv pul 1976-1980",2015,40,0.3,35,"coal (conv pul) (cooling pond)"
"1244","IN","base load generation","coal","coal_base_conv pul 1976-1980",2015,40,0.3,35,"coal (conv pul) (dry cooling)"
"1245","IN","intermediate generation","coal","coal_int_conv pul 1976-1980",2015,40,0.3,35,"coal (conv pul) (once through)"
"1246","IN","intermediate generation","coal","coal_int_conv pul 1976-1980",2015,40,0.3,35,"coal (conv pul) (recirculating)"
"1247","IN","intermediate generation","coal","coal_int_conv pul 1976-1980",2015,40,0.3,35,"coal (conv pul) (cooling pond)"
"1248","IN","intermediate generation","coal","coal_int_conv pul 1976-1980",2015,40,0.3,35,"coal (conv pul) (dry cooling)"
"1249","IN","base load generation","coal","coal_base_conv pul 1981-1985",2015,35,0.3,31,"coal (conv pul) (once through)"
"1250","IN","base load generation","coal","coal_base_conv pul 1981-1985",2015,35,0.3,31,"coal (conv pul) (recirculating)"
"1251","IN","base load generation","coal","coal_base_conv pul 1981-1985",2015,35,0.3,31,"coal (conv pul) (cooling pond)"
"1252","IN","base load generation","coal","coal_base_conv pul 1981-1985",2015,35,0.3,31,"coal (conv pul) (dry cooling)"
"1253","IN","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,35,0.3,31,"coal (conv pul) (once through)"
"1254","IN","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,35,0.3,31,"coal (conv pul) (recirculating)"
"1255","IN","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,35,0.3,31,"coal (conv pul) (cooling pond)"
"1256","IN","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,35,0.3,31,"coal (conv pul) (dry cooling)"
"1257","IN","base load generation","coal","coal_base_conv pul 1986-1990",2015,48,0.3,42,"coal (conv pul) (once through)"
"1258","IN","base load generation","coal","coal_base_conv pul 1986-1990",2015,48,0.3,42,"coal (conv pul) (recirculating)"
"1259","IN","base load generation","coal","coal_base_conv pul 1986-1990",2015,48,0.3,42,"coal (conv pul) (cooling pond)"
"1260","IN","base load generation","coal","coal_base_conv pul 1986-1990",2015,48,0.3,42,"coal (conv pul) (dry cooling)"
"1261","IN","intermediate generation","coal","coal_int_conv pul 1986-1990",2015,48,0.3,42,"coal (conv pul) (once through)"
"1262","IN","intermediate generation","coal","coal_int_conv pul 1986-1990",2015,48,0.3,42,"coal (conv pul) (recirculating)"
"1263","IN","intermediate generation","coal","coal_int_conv pul 1986-1990",2015,48,0.3,42,"coal (conv pul) (cooling pond)"
"1264","IN","intermediate generation","coal","coal_int_conv pul 1986-1990",2015,48,0.3,42,"coal (conv pul) (dry cooling)"
"1265","IN","base load generation","coal","coal_base_conv pul 1996-2000",2015,65,0.3,57,"coal (conv pul) (once through)"
"1266","IN","base load generation","coal","coal_base_conv pul 1996-2000",2015,65,0.3,57,"coal (conv pul) (recirculating)"
"1267","IN","base load generation","coal","coal_base_conv pul 1996-2000",2015,65,0.3,57,"coal (conv pul) (cooling pond)"
"1268","IN","base load generation","coal","coal_base_conv pul 1996-2000",2015,65,0.3,57,"coal (conv pul) (dry cooling)"
"1269","IN","intermediate generation","coal","coal_int_conv pul 1996-2000",2015,65,0.3,57,"coal (conv pul) (once through)"
"1270","IN","intermediate generation","coal","coal_int_conv pul 1996-2000",2015,65,0.3,57,"coal (conv pul) (recirculating)"
"1271","IN","intermediate generation","coal","coal_int_conv pul 1996-2000",2015,65,0.3,57,"coal (conv pul) (cooling pond)"
"1272","IN","intermediate generation","coal","coal_int_conv pul 1996-2000",2015,65,0.3,57,"coal (conv pul) (dry cooling)"
