"","region","supplysector","subsector","stub.technology","year","capacity.factor"
"1310","MI","base load generation","wind","wind_base_offshore",2030,0.48
"1311","MN","base load generation","wind","wind_base_offshore",2030,0.4
"1312","MS","base load generation","wind","wind_base_offshore",2030,0.33
"1313","NC","base load generation","wind","wind_base_offshore",2030,0.44
"1314","NJ","base load generation","wind","wind_base_offshore",2030,0.51
"1315","NY","base load generation","wind","wind_base_offshore",2030,0.5
"1316","OH","base load generation","wind","wind_base_offshore",2030,0.44
"1317","OR","base load generation","wind","wind_base_offshore",2030,0.51
"1318","PA","base load generation","wind","wind_base_offshore",2030,0.43
"1319","RI","base load generation","wind","wind_base_offshore",2030,0.49
"1320","SC","base load generation","wind","wind_base_offshore",2030,0.43
"1321","TX","base load generation","wind","wind_base_offshore",2030,0.51
"1322","VA","base load generation","wind","wind_base_offshore",2030,0.44
"1323","WA","base load generation","wind","wind_base_offshore",2030,0.45
"1324","WI","base load generation","wind","wind_base_offshore",2030,0.45
"1325","AK","base load generation","wind","wind_base_offshore",2035,0.46
"1326","AL","base load generation","wind","wind_base_offshore",2035,0.32
"1327","CA","base load generation","wind","wind_base_offshore",2035,0.49
"1328","CT","base load generation","wind","wind_base_offshore",2035,0.4
"1329","DE","base load generation","wind","wind_base_offshore",2035,0.42
"1330","FL","base load generation","wind","wind_base_offshore",2035,0.37
"1331","GA","base load generation","wind","wind_base_offshore",2035,0.39
"1332","IL","base load generation","wind","wind_base_offshore",2035,0.43
"1333","IN","base load generation","wind","wind_base_offshore",2035,0.42
"1334","LA","base load generation","wind","wind_base_offshore",2035,0.38
"1335","MA","base load generation","wind","wind_base_offshore",2035,0.5
"1336","MD","base load generation","wind","wind_base_offshore",2035,0.42
"1337","ME","base load generation","wind","wind_base_offshore",2035,0.51
"1338","MI","base load generation","wind","wind_base_offshore",2035,0.48
"1339","MN","base load generation","wind","wind_base_offshore",2035,0.4
"1340","MS","base load generation","wind","wind_base_offshore",2035,0.33
"1341","NC","base load generation","wind","wind_base_offshore",2035,0.44
"1342","NJ","base load generation","wind","wind_base_offshore",2035,0.51
"1343","NY","base load generation","wind","wind_base_offshore",2035,0.5
"1344","OH","base load generation","wind","wind_base_offshore",2035,0.44
"1345","OR","base load generation","wind","wind_base_offshore",2035,0.51
"1346","PA","base load generation","wind","wind_base_offshore",2035,0.43
"1347","RI","base load generation","wind","wind_base_offshore",2035,0.49
"1348","SC","base load generation","wind","wind_base_offshore",2035,0.43
"1349","TX","base load generation","wind","wind_base_offshore",2035,0.51
"1350","VA","base load generation","wind","wind_base_offshore",2035,0.44
"1351","WA","base load generation","wind","wind_base_offshore",2035,0.45
"1352","WI","base load generation","wind","wind_base_offshore",2035,0.45
"1353","AK","base load generation","wind","wind_base_offshore",2040,0.46
"1354","AL","base load generation","wind","wind_base_offshore",2040,0.32
"1355","CA","base load generation","wind","wind_base_offshore",2040,0.49
"1356","CT","base load generation","wind","wind_base_offshore",2040,0.4
"1357","DE","base load generation","wind","wind_base_offshore",2040,0.42
"1358","FL","base load generation","wind","wind_base_offshore",2040,0.37
"1359","GA","base load generation","wind","wind_base_offshore",2040,0.39
"1360","IL","base load generation","wind","wind_base_offshore",2040,0.43
"1361","IN","base load generation","wind","wind_base_offshore",2040,0.42
"1362","LA","base load generation","wind","wind_base_offshore",2040,0.38
"1363","MA","base load generation","wind","wind_base_offshore",2040,0.5
"1364","MD","base load generation","wind","wind_base_offshore",2040,0.42
"1365","ME","base load generation","wind","wind_base_offshore",2040,0.51
"1366","MI","base load generation","wind","wind_base_offshore",2040,0.48
"1367","MN","base load generation","wind","wind_base_offshore",2040,0.4
"1368","MS","base load generation","wind","wind_base_offshore",2040,0.33
"1369","NC","base load generation","wind","wind_base_offshore",2040,0.44
"1370","NJ","base load generation","wind","wind_base_offshore",2040,0.51
"1371","NY","base load generation","wind","wind_base_offshore",2040,0.5
"1372","OH","base load generation","wind","wind_base_offshore",2040,0.44
"1373","OR","base load generation","wind","wind_base_offshore",2040,0.51
"1374","PA","base load generation","wind","wind_base_offshore",2040,0.43
"1375","RI","base load generation","wind","wind_base_offshore",2040,0.49
"1376","SC","base load generation","wind","wind_base_offshore",2040,0.43
"1377","TX","base load generation","wind","wind_base_offshore",2040,0.51
"1378","VA","base load generation","wind","wind_base_offshore",2040,0.44
"1379","WA","base load generation","wind","wind_base_offshore",2040,0.45
"1380","WI","base load generation","wind","wind_base_offshore",2040,0.45
"1381","AK","base load generation","wind","wind_base_offshore",2045,0.46
"1382","AL","base load generation","wind","wind_base_offshore",2045,0.32
"1383","CA","base load generation","wind","wind_base_offshore",2045,0.49
"1384","CT","base load generation","wind","wind_base_offshore",2045,0.4
"1385","DE","base load generation","wind","wind_base_offshore",2045,0.42
"1386","FL","base load generation","wind","wind_base_offshore",2045,0.37
"1387","GA","base load generation","wind","wind_base_offshore",2045,0.39
"1388","IL","base load generation","wind","wind_base_offshore",2045,0.43
"1389","IN","base load generation","wind","wind_base_offshore",2045,0.42
"1390","LA","base load generation","wind","wind_base_offshore",2045,0.38
"1391","MA","base load generation","wind","wind_base_offshore",2045,0.5
"1392","MD","base load generation","wind","wind_base_offshore",2045,0.42
"1393","ME","base load generation","wind","wind_base_offshore",2045,0.51
"1394","MI","base load generation","wind","wind_base_offshore",2045,0.48
"1395","MN","base load generation","wind","wind_base_offshore",2045,0.4
"1396","MS","base load generation","wind","wind_base_offshore",2045,0.33
"1397","NC","base load generation","wind","wind_base_offshore",2045,0.44
"1398","NJ","base load generation","wind","wind_base_offshore",2045,0.51
"1399","NY","base load generation","wind","wind_base_offshore",2045,0.5
"1400","OH","base load generation","wind","wind_base_offshore",2045,0.44
"1401","OR","base load generation","wind","wind_base_offshore",2045,0.51
"1402","PA","base load generation","wind","wind_base_offshore",2045,0.43
"1403","RI","base load generation","wind","wind_base_offshore",2045,0.49
"1404","SC","base load generation","wind","wind_base_offshore",2045,0.43
"1405","TX","base load generation","wind","wind_base_offshore",2045,0.51
"1406","VA","base load generation","wind","wind_base_offshore",2045,0.44
"1407","WA","base load generation","wind","wind_base_offshore",2045,0.45
"1408","WI","base load generation","wind","wind_base_offshore",2045,0.45
"1409","AK","base load generation","wind","wind_base_offshore",2050,0.46
"1410","AL","base load generation","wind","wind_base_offshore",2050,0.32
"1411","CA","base load generation","wind","wind_base_offshore",2050,0.49
"1412","CT","base load generation","wind","wind_base_offshore",2050,0.4
"1413","DE","base load generation","wind","wind_base_offshore",2050,0.42
"1414","FL","base load generation","wind","wind_base_offshore",2050,0.37
"1415","GA","base load generation","wind","wind_base_offshore",2050,0.39
"1416","IL","base load generation","wind","wind_base_offshore",2050,0.43
"1417","IN","base load generation","wind","wind_base_offshore",2050,0.42
"1418","LA","base load generation","wind","wind_base_offshore",2050,0.38
"1419","MA","base load generation","wind","wind_base_offshore",2050,0.5
"1420","MD","base load generation","wind","wind_base_offshore",2050,0.42
"1421","ME","base load generation","wind","wind_base_offshore",2050,0.51
"1422","MI","base load generation","wind","wind_base_offshore",2050,0.48
"1423","MN","base load generation","wind","wind_base_offshore",2050,0.4
"1424","MS","base load generation","wind","wind_base_offshore",2050,0.33
"1425","NC","base load generation","wind","wind_base_offshore",2050,0.44
"1426","NJ","base load generation","wind","wind_base_offshore",2050,0.51
"1427","NY","base load generation","wind","wind_base_offshore",2050,0.5
"1428","OH","base load generation","wind","wind_base_offshore",2050,0.44
"1429","OR","base load generation","wind","wind_base_offshore",2050,0.51
"1430","PA","base load generation","wind","wind_base_offshore",2050,0.43
"1431","RI","base load generation","wind","wind_base_offshore",2050,0.49
"1432","SC","base load generation","wind","wind_base_offshore",2050,0.43
"1433","TX","base load generation","wind","wind_base_offshore",2050,0.51
"1434","VA","base load generation","wind","wind_base_offshore",2050,0.44
"1435","WA","base load generation","wind","wind_base_offshore",2050,0.45
"1436","WI","base load generation","wind","wind_base_offshore",2050,0.45
"1437","AK","base load generation","wind","wind_base_offshore",2055,0.46
"1438","AL","base load generation","wind","wind_base_offshore",2055,0.32
"1439","CA","base load generation","wind","wind_base_offshore",2055,0.49
"1440","CT","base load generation","wind","wind_base_offshore",2055,0.4
"1441","DE","base load generation","wind","wind_base_offshore",2055,0.42
"1442","FL","base load generation","wind","wind_base_offshore",2055,0.37
"1443","GA","base load generation","wind","wind_base_offshore",2055,0.39
"1444","IL","base load generation","wind","wind_base_offshore",2055,0.43
"1445","IN","base load generation","wind","wind_base_offshore",2055,0.42
"1446","LA","base load generation","wind","wind_base_offshore",2055,0.38
"1447","MA","base load generation","wind","wind_base_offshore",2055,0.5
"1448","MD","base load generation","wind","wind_base_offshore",2055,0.42
"1449","ME","base load generation","wind","wind_base_offshore",2055,0.51
"1450","MI","base load generation","wind","wind_base_offshore",2055,0.48
"1451","MN","base load generation","wind","wind_base_offshore",2055,0.4
"1452","MS","base load generation","wind","wind_base_offshore",2055,0.33
"1453","NC","base load generation","wind","wind_base_offshore",2055,0.44
"1454","NJ","base load generation","wind","wind_base_offshore",2055,0.51
"1455","NY","base load generation","wind","wind_base_offshore",2055,0.5
"1456","OH","base load generation","wind","wind_base_offshore",2055,0.44
"1457","OR","base load generation","wind","wind_base_offshore",2055,0.51
"1458","PA","base load generation","wind","wind_base_offshore",2055,0.43
"1459","RI","base load generation","wind","wind_base_offshore",2055,0.49
"1460","SC","base load generation","wind","wind_base_offshore",2055,0.43
"1461","TX","base load generation","wind","wind_base_offshore",2055,0.51
"1462","VA","base load generation","wind","wind_base_offshore",2055,0.44
"1463","WA","base load generation","wind","wind_base_offshore",2055,0.45
"1464","WI","base load generation","wind","wind_base_offshore",2055,0.45
"1465","AK","base load generation","wind","wind_base_offshore",2060,0.46
"1466","AL","base load generation","wind","wind_base_offshore",2060,0.32
"1467","CA","base load generation","wind","wind_base_offshore",2060,0.49
"1468","CT","base load generation","wind","wind_base_offshore",2060,0.4
"1469","DE","base load generation","wind","wind_base_offshore",2060,0.42
"1470","FL","base load generation","wind","wind_base_offshore",2060,0.37
"1471","GA","base load generation","wind","wind_base_offshore",2060,0.39
"1472","IL","base load generation","wind","wind_base_offshore",2060,0.43
