"","sector.name","subsector.name0","subsector.name","year","technology","input.capital","capital.overnight","fixed.charge.rate"
"6293","peak generation","refined liquids","refined liquids_peak_steam/CT",2025,"refined liquids (steam/CT) (seawater)","cooling system",6,0.15
"6294","peak generation","refined liquids","refined liquids_peak_steam/CT",2025,"refined liquids (steam/CT) (recirculating)","cooling system",10,0.15
"6295","peak generation","refined liquids","refined liquids_peak_steam/CT",2025,"refined liquids (steam/CT) (cooling pond)","cooling system",9,0.15
"6296","peak generation","refined liquids","refined liquids_peak_steam/CT",2025,"refined liquids (steam/CT) (dry cooling)","cooling system",62,0.15
"6297","peak generation","refined liquids","refined liquids_peak_CC",2025,"refined liquids (CC) (once through)","cooling system",6,0.15
"6298","peak generation","refined liquids","refined liquids_peak_CC",2025,"refined liquids (CC) (seawater)","cooling system",6,0.15
"6299","peak generation","refined liquids","refined liquids_peak_CC",2025,"refined liquids (CC) (recirculating)","cooling system",10,0.15
"6300","peak generation","refined liquids","refined liquids_peak_CC",2025,"refined liquids (CC) (dry cooling)","cooling system",62,0.15
"6301","peak generation","refined liquids","refined liquids_peak_CC_CCS",2025,"refined liquids (CC CCS) (once through)","cooling system",6,0.15
"6302","peak generation","refined liquids","refined liquids_peak_CC_CCS",2025,"refined liquids (CC CCS) (seawater)","cooling system",6,0.15
"6303","peak generation","refined liquids","refined liquids_peak_CC_CCS",2025,"refined liquids (CC CCS) (recirculating)","cooling system",10,0.15
"6304","peak generation","refined liquids","refined liquids_peak_CC_CCS",2025,"refined liquids (CC CCS) (dry cooling)","cooling system",62,0.15
"6305","peak generation","coal","coal_peak_conv pul_retire_2020",2025,"coal (conv pul) (once through)","cooling system",6,0.15
"6306","peak generation","coal","coal_peak_conv pul_retire_2020",2025,"coal (conv pul) (seawater)","cooling system",6,0.15
"6307","peak generation","coal","coal_peak_conv pul_retire_2020",2025,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6308","peak generation","coal","coal_peak_conv pul_retire_2020",2025,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6309","peak generation","coal","coal_peak_conv pul_retire_2020",2025,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6310","peak generation","coal","coal_peak_conv pul",2030,"coal (conv pul) (once through)","cooling system",6,0.15
"6311","peak generation","coal","coal_peak_conv pul",2030,"coal (conv pul) (seawater)","cooling system",6,0.15
"6312","peak generation","coal","coal_peak_conv pul",2030,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6313","peak generation","coal","coal_peak_conv pul",2030,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6314","peak generation","coal","coal_peak_conv pul",2030,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6315","peak generation","gas","gas_peak_steam/CT",2030,"gas (steam/CT) (once through)","cooling system",6,0.15
"6316","peak generation","gas","gas_peak_steam/CT",2030,"gas (steam/CT) (seawater)","cooling system",6,0.15
"6317","peak generation","gas","gas_peak_steam/CT",2030,"gas (steam/CT) (recirculating)","cooling system",10,0.15
"6318","peak generation","gas","gas_peak_steam/CT",2030,"gas (steam/CT) (cooling pond)","cooling system",9,0.15
"6319","peak generation","gas","gas_peak_steam/CT",2030,"gas (steam/CT) (dry cooling)","cooling system",62,0.15
"6320","peak generation","gas","gas_peak_CC",2030,"gas (CC) (once through)","cooling system",6,0.15
"6321","peak generation","gas","gas_peak_CC",2030,"gas (CC) (seawater)","cooling system",6,0.15
"6322","peak generation","gas","gas_peak_CC",2030,"gas (CC) (recirculating)","cooling system",10,0.15
"6323","peak generation","gas","gas_peak_CC",2030,"gas (CC) (cooling pond)","cooling system",9,0.15
"6324","peak generation","gas","gas_peak_CC",2030,"gas (CC) (dry cooling)","cooling system",62,0.15
"6325","peak generation","gas","gas_peak_CC_CCS",2030,"gas (CC CCS) (once through)","cooling system",6,0.15
"6326","peak generation","gas","gas_peak_CC_CCS",2030,"gas (CC CCS) (seawater)","cooling system",6,0.15
"6327","peak generation","gas","gas_peak_CC_CCS",2030,"gas (CC CCS) (recirculating)","cooling system",10,0.15
"6328","peak generation","gas","gas_peak_CC_CCS",2030,"gas (CC CCS) (dry cooling)","cooling system",62,0.15
"6329","peak generation","refined liquids","refined liquids_peak_steam/CT",2030,"refined liquids (steam/CT) (once through)","cooling system",6,0.15
"6330","peak generation","refined liquids","refined liquids_peak_steam/CT",2030,"refined liquids (steam/CT) (seawater)","cooling system",6,0.15
"6331","peak generation","refined liquids","refined liquids_peak_steam/CT",2030,"refined liquids (steam/CT) (recirculating)","cooling system",10,0.15
"6332","peak generation","refined liquids","refined liquids_peak_steam/CT",2030,"refined liquids (steam/CT) (cooling pond)","cooling system",9,0.15
"6333","peak generation","refined liquids","refined liquids_peak_steam/CT",2030,"refined liquids (steam/CT) (dry cooling)","cooling system",62,0.15
"6334","peak generation","refined liquids","refined liquids_peak_CC",2030,"refined liquids (CC) (once through)","cooling system",6,0.15
"6335","peak generation","refined liquids","refined liquids_peak_CC",2030,"refined liquids (CC) (seawater)","cooling system",6,0.15
"6336","peak generation","refined liquids","refined liquids_peak_CC",2030,"refined liquids (CC) (recirculating)","cooling system",10,0.15
"6337","peak generation","refined liquids","refined liquids_peak_CC",2030,"refined liquids (CC) (dry cooling)","cooling system",62,0.15
"6338","peak generation","refined liquids","refined liquids_peak_CC_CCS",2030,"refined liquids (CC CCS) (once through)","cooling system",6,0.15
"6339","peak generation","refined liquids","refined liquids_peak_CC_CCS",2030,"refined liquids (CC CCS) (seawater)","cooling system",6,0.15
"6340","peak generation","refined liquids","refined liquids_peak_CC_CCS",2030,"refined liquids (CC CCS) (recirculating)","cooling system",10,0.15
"6341","peak generation","refined liquids","refined liquids_peak_CC_CCS",2030,"refined liquids (CC CCS) (dry cooling)","cooling system",62,0.15
"6342","peak generation","coal","coal_peak_conv pul_retire_2020",2030,"coal (conv pul) (once through)","cooling system",6,0.15
"6343","peak generation","coal","coal_peak_conv pul_retire_2020",2030,"coal (conv pul) (seawater)","cooling system",6,0.15
"6344","peak generation","coal","coal_peak_conv pul_retire_2020",2030,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6345","peak generation","coal","coal_peak_conv pul_retire_2020",2030,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6346","peak generation","coal","coal_peak_conv pul_retire_2020",2030,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6347","peak generation","coal","coal_peak_conv pul",2035,"coal (conv pul) (once through)","cooling system",6,0.15
"6348","peak generation","coal","coal_peak_conv pul",2035,"coal (conv pul) (seawater)","cooling system",6,0.15
"6349","peak generation","coal","coal_peak_conv pul",2035,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6350","peak generation","coal","coal_peak_conv pul",2035,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6351","peak generation","coal","coal_peak_conv pul",2035,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6352","peak generation","gas","gas_peak_steam/CT",2035,"gas (steam/CT) (once through)","cooling system",6,0.15
"6353","peak generation","gas","gas_peak_steam/CT",2035,"gas (steam/CT) (seawater)","cooling system",6,0.15
"6354","peak generation","gas","gas_peak_steam/CT",2035,"gas (steam/CT) (recirculating)","cooling system",10,0.15
"6355","peak generation","gas","gas_peak_steam/CT",2035,"gas (steam/CT) (cooling pond)","cooling system",9,0.15
"6356","peak generation","gas","gas_peak_steam/CT",2035,"gas (steam/CT) (dry cooling)","cooling system",62,0.15
"6357","peak generation","gas","gas_peak_CC",2035,"gas (CC) (once through)","cooling system",6,0.15
"6358","peak generation","gas","gas_peak_CC",2035,"gas (CC) (seawater)","cooling system",6,0.15
"6359","peak generation","gas","gas_peak_CC",2035,"gas (CC) (recirculating)","cooling system",10,0.15
"6360","peak generation","gas","gas_peak_CC",2035,"gas (CC) (cooling pond)","cooling system",9,0.15
"6361","peak generation","gas","gas_peak_CC",2035,"gas (CC) (dry cooling)","cooling system",62,0.15
"6362","peak generation","gas","gas_peak_CC_CCS",2035,"gas (CC CCS) (once through)","cooling system",6,0.15
"6363","peak generation","gas","gas_peak_CC_CCS",2035,"gas (CC CCS) (seawater)","cooling system",6,0.15
"6364","peak generation","gas","gas_peak_CC_CCS",2035,"gas (CC CCS) (recirculating)","cooling system",10,0.15
"6365","peak generation","gas","gas_peak_CC_CCS",2035,"gas (CC CCS) (dry cooling)","cooling system",62,0.15
"6366","peak generation","refined liquids","refined liquids_peak_steam/CT",2035,"refined liquids (steam/CT) (once through)","cooling system",6,0.15
"6367","peak generation","refined liquids","refined liquids_peak_steam/CT",2035,"refined liquids (steam/CT) (seawater)","cooling system",6,0.15
"6368","peak generation","refined liquids","refined liquids_peak_steam/CT",2035,"refined liquids (steam/CT) (recirculating)","cooling system",10,0.15
"6369","peak generation","refined liquids","refined liquids_peak_steam/CT",2035,"refined liquids (steam/CT) (cooling pond)","cooling system",9,0.15
"6370","peak generation","refined liquids","refined liquids_peak_steam/CT",2035,"refined liquids (steam/CT) (dry cooling)","cooling system",62,0.15
"6371","peak generation","refined liquids","refined liquids_peak_CC",2035,"refined liquids (CC) (once through)","cooling system",6,0.15
"6372","peak generation","refined liquids","refined liquids_peak_CC",2035,"refined liquids (CC) (seawater)","cooling system",6,0.15
"6373","peak generation","refined liquids","refined liquids_peak_CC",2035,"refined liquids (CC) (recirculating)","cooling system",10,0.15
"6374","peak generation","refined liquids","refined liquids_peak_CC",2035,"refined liquids (CC) (dry cooling)","cooling system",62,0.15
"6375","peak generation","refined liquids","refined liquids_peak_CC_CCS",2035,"refined liquids (CC CCS) (once through)","cooling system",6,0.15
"6376","peak generation","refined liquids","refined liquids_peak_CC_CCS",2035,"refined liquids (CC CCS) (seawater)","cooling system",6,0.15
"6377","peak generation","refined liquids","refined liquids_peak_CC_CCS",2035,"refined liquids (CC CCS) (recirculating)","cooling system",10,0.15
"6378","peak generation","refined liquids","refined liquids_peak_CC_CCS",2035,"refined liquids (CC CCS) (dry cooling)","cooling system",62,0.15
"6379","peak generation","coal","coal_peak_conv pul_retire_2020",2035,"coal (conv pul) (once through)","cooling system",6,0.15
"6380","peak generation","coal","coal_peak_conv pul_retire_2020",2035,"coal (conv pul) (seawater)","cooling system",6,0.15
"6381","peak generation","coal","coal_peak_conv pul_retire_2020",2035,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6382","peak generation","coal","coal_peak_conv pul_retire_2020",2035,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6383","peak generation","coal","coal_peak_conv pul_retire_2020",2035,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6384","peak generation","coal","coal_peak_conv pul",2040,"coal (conv pul) (once through)","cooling system",6,0.15
"6385","peak generation","coal","coal_peak_conv pul",2040,"coal (conv pul) (seawater)","cooling system",6,0.15
"6386","peak generation","coal","coal_peak_conv pul",2040,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6387","peak generation","coal","coal_peak_conv pul",2040,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6388","peak generation","coal","coal_peak_conv pul",2040,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6389","peak generation","gas","gas_peak_steam/CT",2040,"gas (steam/CT) (once through)","cooling system",6,0.15
"6390","peak generation","gas","gas_peak_steam/CT",2040,"gas (steam/CT) (seawater)","cooling system",6,0.15
"6391","peak generation","gas","gas_peak_steam/CT",2040,"gas (steam/CT) (recirculating)","cooling system",10,0.15
"6392","peak generation","gas","gas_peak_steam/CT",2040,"gas (steam/CT) (cooling pond)","cooling system",9,0.15
"6393","peak generation","gas","gas_peak_steam/CT",2040,"gas (steam/CT) (dry cooling)","cooling system",62,0.15
"6394","peak generation","gas","gas_peak_CC",2040,"gas (CC) (once through)","cooling system",6,0.15
"6395","peak generation","gas","gas_peak_CC",2040,"gas (CC) (seawater)","cooling system",6,0.15
"6396","peak generation","gas","gas_peak_CC",2040,"gas (CC) (recirculating)","cooling system",10,0.15
"6397","peak generation","gas","gas_peak_CC",2040,"gas (CC) (cooling pond)","cooling system",9,0.15
"6398","peak generation","gas","gas_peak_CC",2040,"gas (CC) (dry cooling)","cooling system",62,0.15
"6399","peak generation","gas","gas_peak_CC_CCS",2040,"gas (CC CCS) (once through)","cooling system",6,0.15
"6400","peak generation","gas","gas_peak_CC_CCS",2040,"gas (CC CCS) (seawater)","cooling system",6,0.15
"6401","peak generation","gas","gas_peak_CC_CCS",2040,"gas (CC CCS) (recirculating)","cooling system",10,0.15
"6402","peak generation","gas","gas_peak_CC_CCS",2040,"gas (CC CCS) (dry cooling)","cooling system",62,0.15
"6403","peak generation","refined liquids","refined liquids_peak_steam/CT",2040,"refined liquids (steam/CT) (once through)","cooling system",6,0.15
"6404","peak generation","refined liquids","refined liquids_peak_steam/CT",2040,"refined liquids (steam/CT) (seawater)","cooling system",6,0.15
"6405","peak generation","refined liquids","refined liquids_peak_steam/CT",2040,"refined liquids (steam/CT) (recirculating)","cooling system",10,0.15
"6406","peak generation","refined liquids","refined liquids_peak_steam/CT",2040,"refined liquids (steam/CT) (cooling pond)","cooling system",9,0.15
"6407","peak generation","refined liquids","refined liquids_peak_steam/CT",2040,"refined liquids (steam/CT) (dry cooling)","cooling system",62,0.15
"6408","peak generation","refined liquids","refined liquids_peak_CC",2040,"refined liquids (CC) (once through)","cooling system",6,0.15
"6409","peak generation","refined liquids","refined liquids_peak_CC",2040,"refined liquids (CC) (seawater)","cooling system",6,0.15
"6410","peak generation","refined liquids","refined liquids_peak_CC",2040,"refined liquids (CC) (recirculating)","cooling system",10,0.15
"6411","peak generation","refined liquids","refined liquids_peak_CC",2040,"refined liquids (CC) (dry cooling)","cooling system",62,0.15
"6412","peak generation","refined liquids","refined liquids_peak_CC_CCS",2040,"refined liquids (CC CCS) (once through)","cooling system",6,0.15
"6413","peak generation","refined liquids","refined liquids_peak_CC_CCS",2040,"refined liquids (CC CCS) (seawater)","cooling system",6,0.15
